"","extGene","wt.group","ca1a.group","GENENAME","WT","ca1a","b","qval"
"244","C19orf57",6,4,"chromosome 19 open reading frame 57",0.498030478277219,2.75048039608179,1.88040060067735,0.0831119442757503
"245","C1QB",1,6,"complement C1q B chain",0,0,NA,NA
"246","C1QC",3,4,"complement C1q C chain",0,0,NA,NA
"247","C1QTNF1",6,6,"C1q and TNF related 1",0.593418440267516,1.14005428352106,1.04764962459951,0.555874853038295
"248","C1QTNF3",3,6,"C1q and TNF related 3",0.413464914279465,0.517978593412084,0.463923147129697,0.766731356447154
"249","C1QTNF6",6,4,"C1q and TNF related 6",2.2064609971806,14.6679754256995,2.00095842338727,0.0131647399564101
"250","C1S",6,4,"complement C1s",9.80316826457049,2.69895493662618,-1.15088558763023,0.24876071330865
"251","C1orf101",4,4,NA,NA,NA,NA,NA
"252","C1orf116",3,4,"chromosome 1 open reading frame 116",23.8549736859431,38.7786551893913,0.593972674754605,0.575353230307986
"253","C1orf140",3,4,NA,NA,NA,NA,NA
"254","C1orf146",1,4,"chromosome 1 open reading frame 146",0,0.0441138047496757,NA,NA
"255","C1orf185",4,4,"chromosome 1 open reading frame 185",0,0,NA,NA
"256","C1orf63",4,4,NA,NA,NA,NA,NA
"257","C1orf87",3,6,"chromosome 1 open reading frame 87",0,0,NA,NA
"258","C1orf95",4,4,NA,NA,NA,NA,NA
"259","C21orf33",6,4,NA,NA,NA,NA,NA
"260","C21orf49",6,6,NA,NA,NA,NA,NA
"261","C21orf54",3,4,NA,NA,NA,NA,NA
"262","C22orf24",4,4,"chromosome 22 open reading frame 24",0.103400769376355,0,NA,NA
"263","C22orf46",4,6,"CTA-216E10.6",6.15179314279098,6.4573797320418,-0.0206544331725482,0.966548337572405
"264","C2CD4A",4,4,"C2 calcium dependent domain containing 4A",0.102636116558671,0.131259188858879,0.128885061588629,0.922819365590306
"265","C2orf53",6,6,NA,NA,NA,NA,NA
"266","C2orf57",4,6,NA,NA,NA,NA,NA
"267","C3",4,4,"complement C3",254.775551947025,454.543834866191,0.786615541850601,0.545315944131921
"268","C3orf30",1,6,NA,NA,NA,NA,NA
"269","C3orf70",4,4,"chromosome 3 open reading frame 70",0.0619736000053982,0.091751794555774,0.294923363830488,0.792087099954943
"270","C4orf3",1,6,"chromosome 4 open reading frame 3",30.8119847544523,77.0335349883563,0.852454566634495,0.00344361455975463
"271","C4orf32",4,4,NA,NA,NA,NA,NA
"272","C5orf34",6,4,"chromosome 5 open reading frame 34",4.04198443286094,3.40479840268125,0.330988029715801,0.889934299673109
"273","C5orf63",4,4,"chromosome 5 open reading frame 63",5.57564741465907,5.7458832516024,-0.0614432636235716,0.891983044617102
"274","C6orf195",4,6,NA,NA,NA,NA,NA
"275","C6orf52",6,4,"chromosome 6 open reading frame 52",5.38536675890723,4.46191926608807,-0.27336627507893,0.742092120589248
"276","C6orf62",4,6,"chromosome 6 open reading frame 62",75.2827791990269,56.6731427171046,-0.373466683222282,0.120627058480295
"277","C7orf34",4,6,NA,NA,NA,NA,NA
"278","C7orf41",3,4,NA,NA,NA,NA,NA
"279","C7orf50",3,4,"chromosome 7 open reading frame 50",63.4738337574512,56.5513745166042,-0.185231053751645,0.68419688263432
"280","C7orf76",1,6,NA,NA,NA,NA,NA
"281","C8orf82",3,4,"chromosome 8 open reading frame 82",17.9549343969848,5.75614548030338,-1.1290308386629,0.053321525132991
"282","C9orf142",4,4,NA,NA,NA,NA,NA
"283","C9orf152",3,6,"chromosome 9 open reading frame 152",0.0388503671126029,6.31960853048306,4.80481911572519,5.38294693328214e-12
"284","C9orf43",6,4,"chromosome 9 open reading frame 43",0.587426163579052,0.695400413104651,0.083379093343518,0.93711457210555
"285","CA5B",3,6,"carbonic anhydrase 5B",1.66871309430412,0.949811462068828,-0.600704835923886,0.225056519486072
"286","CABLES1",3,4,"Cdk5 and Abl enzyme substrate 1",4.08233286713505,3.20680122336248,-0.328102525402496,0.456602617322225
"287","CABP1",3,4,"calcium binding protein 1",0,0.116656501705976,NA,NA
"288","CABP5",1,6,"calcium binding protein 5",0.0691581865231951,0.00370671861899652,NA,NA
"289","CACNA1C",6,4,"calcium voltage-gated channel subunit alpha1 C",0,0.00698011069851146,NA,NA
"290","CACNA1E",1,6,"calcium voltage-gated channel subunit alpha1 E",0.00987883296116549,0.00167342781286319,NA,NA
"291","CACNA1S",3,4,"calcium voltage-gated channel subunit alpha1 S",0,0.00412318040800939,NA,NA
"292","CACNA2D3-AS1",3,6,"CACNA2D3 antisense RNA 1",0,0,NA,NA
"293","CACNB1",6,4,"calcium voltage-gated channel auxiliary subunit beta 1",7.6286331737118,6.42288511919713,-0.0933482798238141,0.940572869591867
"294","CACNB2",1,4,"calcium voltage-gated channel auxiliary subunit beta 2",0.964561083480168,0.473193538400414,-0.551136075583607,0.658338565445983
"295","CACNB3",6,4,"calcium voltage-gated channel auxiliary subunit beta 3",12.1909254074969,10.0727339012634,-0.274908296919166,0.43718029069448
"296","CACNB4",4,4,"calcium voltage-gated channel auxiliary subunit beta 4",0.163992842202568,0.221293228873001,0.204724695009961,0.829288823203644
"297","CADM3",3,4,"cell adhesion molecule 3",7.57463783441779,0,-5.82900849492614,0.00019329401354737
"298","CADM4",4,4,"cell adhesion molecule 4",7.7622417829862,15.5549231144855,0.717056537552295,0.313942114751129
"299","CAHM",4,4,"colon adenocarcinoma hypermethylated",0.431729979758374,1.97233463989455,1.37159808426089,0.124945838598658
"300","CALHM3",3,4,"calcium homeostasis modulator 3",0.027009031267707,0.231565922528936,NA,NA
"301","CALML5",4,6,"calmodulin like 5",0.288990133731648,0.47441387332458,1.17507589102267,0.637880769603969
"302","CAMP",4,6,"cathelicidin antimicrobial peptide",0.158916315316172,1.08590397821553,1.66275000761221,0.110080102327928
"303","CAPN7",1,4,"calpain 7",15.8265244332175,11.5426118075939,-0.409710878842001,0.109028066380439
"304","CAPSL",4,6,"calcyphosine like",0.0510156384455187,0.119464004584928,NA,NA
"305","CASK",1,4,"calcium/calmodulin dependent serine protein kinase",5.69040062178149,7.9036098692974,0.234285346180656,0.434005635980778
"306","CASP9",6,4,"caspase 9",8.80636173859529,5.70102461126377,-0.361127465934799,0.729965106196213
"307","CASQ1",4,6,"calsequestrin 1",0.0489859572723901,0.068421536158286,NA,NA
"308","CASS4",6,6,"Cas scaffold protein family member 4",0.148759624098874,0.334807634852943,0.741859722198193,0.498976333545082
"309","CATSPER3",3,6,"cation channel sperm associated 3",1.23647024113312,0.867138289791674,-0.437155002590401,0.615414376677893
"310","CATSPERB",3,6,"cation channel sperm associated auxiliary subunit beta",0.406173239679201,3.44602883721403,2.16008942072908,0.000377812210229934
"311","CAV2",4,4,"caveolin 2",106.114534556242,47.9891756374963,-0.882151436833152,2.59566509305265e-05
"312","CBL",6,4,"Cbl proto-oncogene",9.25871382992372,7.58147496028871,-0.293388019433448,0.257722825319724
"313","CBLN2",6,4,"cerebellin 2 precursor",0,0,NA,NA
"314","CBWD1",4,4,"COBW domain containing 1",20.8944949376932,33.5866037490008,0.388142748847609,0.182390625098312
"315","CC2D1B",1,4,"coiled-coil and C2 domain containing 1B",18.6560801139292,12.550718123823,-0.483755517504344,0.0832156210568193
"316","CCBE1",4,4,"collagen and calcium binding EGF domains 1",6.19745897380161,0.246410460881876,-3.11408382382531,0.00013442096700031
"317","CCDC101",6,4,NA,NA,NA,NA,NA
"318","CCDC125",6,6,"coiled-coil domain containing 125",5.72877998775969,6.65973900201046,0.0520969319613768,0.919219800023669
"319","CCDC130",6,4,"coiled-coil domain containing 130",16.5288286648408,19.1931542629297,0.0666278214930522,0.893056635415608
"320","CCDC137",1,4,"coiled-coil domain containing 137",29.9249999252428,28.428983605337,-0.0358562176148295,0.974022060367846
"321","CCDC175",4,4,"coiled-coil domain containing 175",0.0121851752996958,0,NA,NA
"322","CCDC61",6,4,"coiled-coil domain containing 61",7.16258919713634,11.4714952426753,0.395419382871209,0.390489711214819
"323","CCDC67",3,4,NA,NA,NA,NA,NA
"324","CCDC80",6,4,"coiled-coil domain containing 80",39.9465263762676,4.04305762407739,-2.36317667462187,7.01690834596352e-29
"325","CCDC85A",4,4,"coiled-coil domain containing 85A",0.0803300042350044,0.201377508977003,0.766778017610503,0.525950163866031
"326","CCDC91",1,4,"coiled-coil domain containing 91",13.93277088395,12.9169182929493,-0.172766887814891,0.657082363738183
"327","CCIN",3,6,"calicin",0,0,NA,NA
"328","CCL17",6,4,"C-C motif chemokine ligand 17",0,1.32779030584402,3.1004186014312,1.51191231052072e-05
"329","CCL27",3,6,"C-C motif chemokine ligand 27",0.417424060327522,0.435811126274023,NA,NA
"330","CCL28",6,6,"C-C motif chemokine ligand 28",6.00252005007568,16.0587910819069,0.887678686744657,0.0705425964291443
"331","CCND2",4,4,"cyclin D2",8.56676010722663,0.0146314336941302,-6.29888933553731,1.17243717418778e-21
"332","CCND3",3,4,"cyclin D3",98.8264808689995,26.9145192584756,-1.37217888136381,3.60169155630507e-07
"333","CCNDBP1",6,4,"cyclin D1 binding protein 1",46.0690477750092,23.7536797149768,-0.64120627529161,0.374285492013866
"334","CCNG2",4,4,"cyclin G2",19.8433660713499,33.8615916750425,0.556368335193503,0.456294789415707
"335","CCNI",4,4,"cyclin I",209.22371831906,185.064929675398,-0.217935392495717,0.436492904624701
"336","CCNI2",3,4,"cyclin I family member 2",0.080004202763067,0.155900948452488,0.514488615595741,0.683197127850263
"337","CCNL1",6,4,"cyclin L1",32.0305655043279,54.6400536875124,0.493303543527049,0.291529458288601
"338","CCNL2",3,4,"cyclin L2",134.812097732619,180.165381576883,0.329973174314339,0.721623048447522
"339","CCPG1",1,4,"cell cycle progression 1",9.85846534026862,13.3455108173806,0.221621168159448,0.445642820852781
"340","CCR10",1,6,"C-C motif chemokine receptor 10",0.0579358890765992,0.221979525346401,NA,NA
"341","CCSER2",3,4,"coiled-coil serine rich protein 2",13.0785979166376,7.77473602294545,-0.595246529751578,0.0151630885415155
"342","CCT8L2",4,4,"chaperonin containing TCP1 subunit 8 like 2",0,0,NA,NA
"343","CD164",6,4,"CD164 molecule",119.997650868675,156.078470977273,0.178979031237454,0.545091534110187
"344","CD1A",1,6,"CD1a molecule",0,0,NA,NA
"345","CD200",3,4,"CD200 molecule",0.0496890718530687,0,NA,NA
"346","CD244",3,4,"CD244 molecule",0,0,NA,NA
"347","CD300LD",3,4,"CD300 molecule like family member d",0,0.0507424017412582,NA,NA
"348","CD300LF",6,4,"CD300 molecule like family member f",0,0.060465092850411,NA,NA
"349","CD300LG",3,6,"CD300 molecule like family member g",0.0388313303372886,0.0911567473599454,NA,NA
"350","CD36",4,6,"CD36 molecule",0.907560094956,2.97792119243761,1.77887937680804,0.363259996833078
"351","CD3G",3,6,"CD3g molecule",0.180466340149701,0.46989727478866,0.816754223090199,0.495922747073937
"352","CD40",6,6,"CD40 molecule",1.33608829321405,0.0507762730192257,-3.46589505476285,0.00255088680002587
"353","CD53",6,6,"CD53 molecule",0.0355960429300417,0.0215847863751128,NA,NA
"354","CD68",1,4,"CD68 molecule",9.98010046563892,24.5091865289518,0.837406981245394,0.0200959567267699
"355","CD99L2",3,4,"CD99 molecule like 2",22.7037095294548,8.48925543204993,-1.0657475514255,1.65310703435221e-06
"356","CDAN1",6,4,"codanin 1",5.85469542315072,8.51192262974592,0.309333086699264,0.469907201946737
"357","CDC20",3,4,"cell division cycle 20",165.687733027149,107.050597030404,0.716315172256105,0.846997873091695
"358","CDC34",1,4,"cell division cycle 34",35.0190536490652,30.389784592504,-0.230438161602292,0.474639742968617
"359","CDC42BPA",6,4,"CDC42 binding protein kinase alpha",18.333646753487,9.46564501581325,-0.755378341760686,0.00031393167383815
"360","CDC42BPG",1,4,"CDC42 binding protein kinase gamma",15.6033556619798,15.8906394799042,0.0657694497795537,0.952235087984616
"361","CDC42EP1",3,4,"CDC42 effector protein 1",54.0540751058329,50.8121260267512,-0.0895648748462983,0.908697447855539
"362","CDC42EP2",6,4,"CDC42 effector protein 2",10.933982339096,16.8228659109546,0.348248233819081,0.316947549975727
"363","CDCA4",3,4,"cell division cycle associated 4",30.3897159058563,16.669616121441,-0.469916769314059,0.712587697361879
"364","CDH18",4,4,"cadherin 18",0.108854810777335,0.0728711135919609,NA,NA
"365","CDH19",6,6,"cadherin 19",0.0682810240432947,26.9673505332846,5.82969170611416,4.74228739096212e-13
"366","CDH24",1,4,"cadherin 24",7.04399080372447,3.48198330826861,-0.794351903918293,0.0204974874887241
"367","CDK13",6,4,"cyclin dependent kinase 13",12.2010167958014,9.76507869138094,-0.319454235041768,0.234353759522581
"368","CDK17",4,4,"cyclin dependent kinase 17",13.6604168098278,5.94520066114848,-0.906390565426513,0.00017591582333769
"369","CDK18",6,4,"cyclin dependent kinase 18",21.2367909050617,26.7372454642697,0.285951013040376,0.777381383366208
"370","CDK5RAP1",6,4,"CDK5 regulatory subunit associated protein 1",24.1713250198472,35.68135136185,0.32965218658939,0.464662969499392
"371","CDKN1B",1,4,"cyclin dependent kinase inhibitor 1B",30.9685512865107,24.3456078147851,-0.306119942176009,0.437599310249576
"372","CDKN2C",4,4,"cyclin dependent kinase inhibitor 2C",30.6971652318355,8.22849796440919,-1.40321825013809,1.93981942603509e-07
"373","CDKN3",1,4,"cyclin dependent kinase inhibitor 3",52.5446746193941,56.5514871392361,1.04897745233426,0.740223011419486
"374","CDR1",6,6,"cerebellar degeneration related protein 1",0,0,NA,NA
"375","CDRT15P1",1,6,"CMT1A duplicated region transcript 15 pseudogene 1",0.697408414576937,0.766268475098097,0.0901836519306656,0.950353731958072
"376","CEBPG",4,6,"CCAAT enhancer binding protein gamma",23.4883254889221,20.0926987767245,-0.247541615747664,0.37019295773699
"377","CECR3",1,4,"cat eye syndrome chromosome region, candidate 3",0,0,NA,NA
"378","CELF4",3,4,"CUGBP Elav-like family member 4",0.240343364349449,0.486478179972078,0.597669743348984,0.486472424456225
"379","CENPA",3,4,"centromere protein A",20.3917172473727,24.9937104967026,1.6732294574706,0.668872325198907
"380","CENPM",4,4,"centromere protein M",25.7670387995725,21.6027990561525,0.94406619141939,0.788443518028457
"381","CEP55",3,4,"centrosomal protein 55",44.0912788396399,20.9251303941427,0.933437050273662,0.843356041846387
"382","CEP57L1",6,6,"centrosomal protein 57 like 1",7.639095713888,6.25721041844288,-0.1775899923157,0.85708227069117
"383","CETN1",4,4,"centrin 1",0,0,NA,NA
"384","CETN4P",3,4,"centrin 4, pseudogene",0.297382372246929,1.96414274320355,1.76389515934772,0.0459550315901919
"385","CH25H",3,4,"cholesterol 25-hydroxylase",0.0743218813269726,0,NA,NA
"386","CHAF1B",1,4,"chromatin assembly factor 1 subunit B",22.8136550820725,16.0056548227108,0.121263136291215,0.960654842877116
"387","CHCHD3",6,4,"coiled-coil-helix-coiled-coil-helix domain containing 3",59.6450384751772,49.9423424783239,-0.186572404503001,0.823367094305692
"388","CHD2",6,4,"chromodomain helicase DNA binding protein 2",14.1906982078274,20.2158146310191,0.283784235116496,0.397249142695863
"389","CHD6",6,4,"chromodomain helicase DNA binding protein 6",6.32730173338576,11.8782619165127,0.592199260808549,0.20875235452595
"390","CHFR",3,4,"checkpoint with forkhead and ring finger domains",8.95378697594359,3.36972745877802,-1.07164893333469,0.000743232795834417
"391","CHMP4B",3,4,"charged multivesicular body protein 4B",83.1481548223705,134.485931330102,0.384086240124253,0.108011511878289
"392","CHMP6",4,4,"charged multivesicular body protein 6",14.2823459394942,13.5977826682794,-0.0838935632589732,0.91070441002758
"393","CHN2",6,4,"chimerin 2",2.50877465305849,2.67340677203267,0.0211803081828303,0.97934222333229
"394","CHRNB2",4,4,"cholinergic receptor nicotinic beta 2 subunit",0.0364250583690178,0.012996237259947,NA,NA
"395","CHRNB3",1,6,"cholinergic receptor nicotinic beta 3 subunit",0,0,NA,NA
"396","CHST7",4,4,"carbohydrate sulfotransferase 7",1.24402137817124,2.00703861647503,0.474750336588377,0.523949722294701
"397","CHTOP",3,4,"chromatin target of PRMT1",72.3745833715239,63.3969147595339,-0.224281162316045,0.414809769029631
"398","CHURC1-FNTB",1,4,"CHURC1-FNTB readthrough",9.39433013149281,11.7185493636187,0.159370785406958,0.726440388150643
"399","CIDEC",4,4,"cell death inducing DFFA like effector c",0.647252221124043,0.113729622411505,NA,NA
"400","CIR1",1,4,"corepressor interacting with RBPJ, 1",29.5682347516194,21.3650858214828,-0.370322644593638,0.445412595556062
"401","CITED1",4,4,"Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 1",1.11115661377202,1.26729462293421,-0.0164330113657528,0.989384969333117
"402","CKAP2L",1,4,"cytoskeleton associated protein 2 like",16.2715668691705,12.1594819042801,1.04758265743322,0.789580476403736
"403","CLC",1,4,"Charcot-Leyden crystal galectin",0,0,NA,NA
"404","CLCA1",1,6,"chloride channel accessory 1",0.0211870005540112,0.0208587745088693,NA,NA
"405","CLCA2",1,4,"chloride channel accessory 2",60.3632417755701,6.49105753224243,-2.11353167783139,0.00878750198142171
"406","CLCF1",4,4,"cardiotrophin like cytokine factor 1",4.14829272352929,3.42148890407093,0.0713207675626586,0.971080455494754
"407","CLDN23",3,4,"claudin 23",2.48471776037333,0.691230728917422,-1.32628361249798,0.0167322306390023
"408","CLDN8",6,4,"claudin 8",0,5.55573804762383,6.06451634860306,6.24097247912948e-28
"409","CLEC14A",3,4,"C-type lectin domain containing 14A",0,0,NA,NA
"410","CLEC16A",6,4,"C-type lectin domain containing 16A",10.7802860044605,8.1401536454562,-0.375523318413135,0.173148132235224
"411","CLEC2B",6,4,"C-type lectin domain family 2 member B",3.22704957231775,1.00696299584231,-1.14140687057098,0.0616651677863218
"412","CLEC4C",6,4,"C-type lectin domain family 4 member C",0.0203267137273714,0.022155683448412,NA,NA
"413","CLEC4F",4,4,"C-type lectin domain family 4 member F",0,0.379962687879944,3.52680861678686,1.96070871818451e-07
"414","CLIC3",6,4,"chloride intracellular channel 3",31.0586043713832,18.4009888603628,-0.239985048879119,0.894081187634121
"415","CLK4",3,4,"CDC like kinase 4",29.8730039414987,15.2110111725478,-0.715699944120575,0.0962370884846457
"416","CLLU1",6,6,"chronic lymphocytic leukemia up-regulated 1",0,0.118793160765111,NA,NA
"417","CLN3",4,4,"CLN3 lysosomal/endosomal transmembrane protein, battenin",57.891476273231,26.8662597482313,-0.747835792650511,0.284013967944716
"418","CLPSL2",4,4,"colipase like 2",0.506212927095476,0,NA,NA
"419","CLPTM1L",3,4,"CLPTM1 like",89.2307259794723,81.4238219587728,-0.147532869057005,0.792818643839279
"420","CLUH",3,4,"clustered mitochondria homolog",62.0111297836262,43.9258521316471,-0.415844109841369,0.200249098776359
"421","CMAS",1,4,"cytidine monophosphate N-acetylneuraminic acid synthetase",40.7571064068946,32.2218633181389,-0.327836665283766,0.228151057010615
"422","CMPK2",3,4,"cytidine/uridine monophosphate kinase 2",0.488766036181,0,-3.08994135420395,1.55714025462902e-05
