"","extGene","wt.group","tgfb.group","GENENAME","WT","tgfb","b","qval"
"253","C2orf61",4,7,NA,NA,NA,NA,NA
"254","C2orf71",1,5,NA,NA,NA,NA,NA
"255","C2orf76",6,7,"chromosome 2 open reading frame 76",27.2912868572223,21.3342046261618,-0.30181628950668,0.101168918671434
"256","C3orf30",1,7,NA,NA,NA,NA,NA
"257","C4BPB",1,5,"complement component 4 binding protein beta",0.275226860911278,0.250051979776606,NA,NA
"258","C4orf3",1,7,"chromosome 4 open reading frame 3",21.4150557046832,21.417661018955,-0.0307481975766466,0.891303423859624
"259","C4orf32",4,7,NA,NA,NA,NA,NA
"260","C4orf33",3,5,"chromosome 4 open reading frame 33",8.57284068903462,11.9815230832075,0.29040984525066,0.0952491094018486
"261","C5orf46",3,5,"chromosome 5 open reading frame 46",5.74138305927606,8.75389677212607,0.371715794181679,0.443794123786978
"262","C5orf63",4,7,"chromosome 5 open reading frame 63",4.35560775990489,4.5400615167267,0.0192910015018011,0.952208438122974
"263","C6orf106",1,7,NA,NA,NA,NA,NA
"264","C6orf170",4,7,NA,NA,NA,NA,NA
"265","C6orf195",4,5,NA,NA,NA,NA,NA
"266","C6orf48",1,7,NA,NA,NA,NA,NA
"267","C7orf25",6,5,"chromosome 7 open reading frame 25",10.3033529577752,10.5406273218215,-0.0179817384576641,0.939584203506468
"268","C7orf34",4,7,NA,NA,NA,NA,NA
"269","C7orf63",4,7,NA,NA,NA,NA,NA
"270","C7orf76",1,5,NA,NA,NA,NA,NA
"271","C9orf142",4,7,NA,NA,NA,NA,NA
"272","C9orf152",3,5,"chromosome 9 open reading frame 152",0.0192631186312876,0,NA,NA
"273","C9orf16",4,7,"chromosome 9 open reading frame 16",68.9507316864396,52.8280787063075,-0.272580569922666,0.367828470706893
"274","C9orf163",6,7,"chromosome 9 open reading frame 163",0.534429893052579,0.824184196300852,0.337663301261226,0.340336275919001
"275","C9orf40",6,7,"chromosome 9 open reading frame 40",17.279093369758,9.39081528897845,-0.650285755705982,0.000664553313804327
"276","C9orf66",4,7,NA,NA,NA,NA,NA
"277","C9orf78",6,7,"chromosome 9 open reading frame 78",65.2840589598447,51.8372113952716,-0.269090103140975,0.0483074058125168
"278","C9orf85",1,7,"chromosome 9 open reading frame 85",11.182214692743,10.0948017876153,-0.142276003127412,0.441259042061588
"279","C9orf96",6,7,NA,NA,NA,NA,NA
"280","CA14",6,5,"carbonic anhydrase 14",0.686529217537806,0.346493872310857,-0.744406894054717,0.153903169040825
"281","CABLES1",3,7,"Cdk5 and Abl enzyme substrate 1",5.25158627325438,2.86269839060899,-0.650879781922007,1.35052844891008e-05
"282","CABP1",3,7,"calcium binding protein 1",0.0269583014212108,0.031581253099339,NA,NA
"283","CABP5",1,5,"calcium binding protein 5",0.0118662798268048,0.0316529843493511,NA,NA
"284","CACNA1C-IT3",3,7,"CACNA1C intronic transcript 3",0,0,NA,NA
"285","CACNA1E",1,5,"calcium voltage-gated channel subunit alpha1 E",0.0263344348384872,0.0278465144482973,NA,NA
"286","CACNA1S",3,7,"calcium voltage-gated channel subunit alpha1 S",0,0,NA,NA
"287","CACNA2D3-AS1",3,5,"CACNA2D3 antisense RNA 1",0,0,NA,NA
"288","CACNB1",6,7,"calcium voltage-gated channel auxiliary subunit beta 1",4.26297327625213,4.57145693841703,0.0331955425994489,0.90092224727059
"289","CACNB2",1,7,"calcium voltage-gated channel auxiliary subunit beta 2",0.319123390391906,0.214290974834746,-0.438346076089917,0.52485867441978
"290","CACNB4",4,7,"calcium voltage-gated channel auxiliary subunit beta 4",0.0968763835775543,0.0940659342147992,0.0712908262508396,0.930567538195813
"291","CADM4",4,7,"cell adhesion molecule 4",2.80737010550668,2.59632311062153,-0.121574162047512,0.633201889477648
"292","CALML3",4,7,"calmodulin like 3",0.832830682143867,0.429072426377582,-0.661354574886186,0.203235194053914
"293","CALML5",4,5,"calmodulin like 5",0.239777493943347,0.111455264166863,NA,NA
"294","CALR",4,5,"calreticulin",941.558228621708,848.701463745651,-0.126371303928791,0.61008692755134
"295","CAMK2G",6,7,"calcium/calmodulin dependent protein kinase II gamma",13.1560068063722,16.1348611548131,0.159290762164035,0.351897763354518
"296","CAMLG",6,7,"calcium modulating ligand",44.2515847589353,39.4428750923099,-0.155321277627701,0.290803238897767
"297","CAMSAP2",1,7,"calmodulin regulated spectrin associated protein family member 2",47.6277596313731,80.6403314085404,0.562595628585318,0.105203614234421
"298","CAPN3",6,7,"calpain 3",0.509069858432146,2.77355463556317,1.73841581234902,2.70097691968188e-05
"299","CAPSL",4,5,"calcyphosine like",0,0.0617351488601285,NA,NA
"300","CARD17",1,7,"caspase recruitment domain family member 17",0,0,NA,NA
"301","CARD6",3,7,"caspase recruitment domain family member 6",6.6267890625792,8.58016526926007,0.223697010649925,0.152037906029872
"302","CASKIN2",4,7,"CASK interacting protein 2",9.01345797367527,8.06040810301976,-0.155996592322109,0.325404852346017
"303","CASP2",1,7,"caspase 2",17.7325360550661,20.906448040237,0.132128702614632,0.387149093702386
"304","CASP3",6,7,"caspase 3",44.5153507919994,44.5117372798748,-0.0442773384716678,0.785072957383683
"305","CASS4",6,5,"Cas scaffold protein family member 4",0.161752428540249,0.120506542268532,NA,NA
"306","CATSPER2P1",6,7,"cation channel sperm associated 2 pseudogene 1",0.638739757912431,1.52674947503275,0.862082418098265,0.0218621812830354
"307","CATSPERG",1,7,"cation channel sperm associated auxiliary subunit gamma",0.057125787085112,0.0810264394271895,NA,NA
"308","CBFB",3,7,"core-binding factor subunit beta",55.2585892559028,43.140997011741,-0.291573309209566,0.0207497426731156
"309","CBL",6,7,"Cbl proto-oncogene",9.85817488991489,16.7870371872739,0.613545811629885,0.18691822062879
"310","CBLN2",6,7,"cerebellin 2 precursor",0,0.0129848916152112,NA,NA
"311","CBR3",4,7,"carbonyl reductase 3",14.0085340636338,8.50854718122835,-0.513457478957507,0.0731659764093266
"312","CBWD1",4,7,"COBW domain containing 1",30.8534587933951,24.3729466080032,-0.289108075144408,0.156936035708427
"313","CBX3",4,7,"chromobox 3",290.797750710806,216.159490223268,-0.338689588021592,0.00508574480393357
"314","CCDC101",6,7,NA,NA,NA,NA,NA
"315","CCDC102A",6,7,"coiled-coil domain containing 102A",4.25480359006659,6.03983060297444,0.340312747418163,0.213275742088686
"316","CCDC102B",1,7,"coiled-coil domain containing 102B",0.750102163607934,0.23147951037151,-1.34403663553248,0.0159508089140019
"317","CCDC109B",3,7,NA,NA,NA,NA,NA
"318","CCDC125",6,7,"coiled-coil domain containing 125",7.01905651530596,5.88666587220025,-0.199541480185474,0.286883595817196
"319","CCDC126",6,7,"coiled-coil domain containing 126",4.65916077376295,6.11344986731993,0.228982080876729,0.205716057672828
"320","CCDC130",6,7,"coiled-coil domain containing 130",15.8020702652129,16.1027374305034,-0.018776959395658,0.928895585899717
"321","CCDC137",1,7,"coiled-coil domain containing 137",45.6251174206312,37.9873640649791,-0.217053593722444,0.209914529458907
"322","CCDC175",4,5,"coiled-coil domain containing 175",0,0.0110562552987156,NA,NA
"323","CCDC30",3,5,"coiled-coil domain containing 30",0.521263531574869,0.569033189516937,0.0808308269601885,0.824976076233062
"324","CCDC50",4,7,"coiled-coil domain containing 50",16.6624428977122,20.476045905515,0.161336459501095,0.233923912697592
"325","CCDC67",3,5,NA,NA,NA,NA,NA
"326","CCDC68",6,7,"coiled-coil domain containing 68",2.44961127103756,3.89741110336902,0.427487395689102,0.0144679499755052
"327","CCDC80",6,7,"coiled-coil domain containing 80",17.4875644142767,185.960193725256,2.3267218402756,4.80598116156805e-106
"328","CCDC86",3,7,"coiled-coil domain containing 86",72.9864114680074,43.7959850230667,-0.545833395027507,0.000357041749845707
"329","CCDC91",1,5,"coiled-coil domain containing 91",12.7109405082026,15.7697025117938,0.170144537794631,0.299074410433115
"330","CCDC97",1,7,"coiled-coil domain containing 97",17.4251480541548,16.3385102560005,-0.110444191961472,0.486330067777076
"331","CCIN",3,5,"calicin",0.0135577993675974,0.121805883608067,NA,NA
"332","CCKAR",4,5,"cholecystokinin A receptor",0,0,NA,NA
"333","CCL17",6,5,"C-C motif chemokine ligand 17",0,0,NA,NA
"334","CCL18",1,5,"C-C motif chemokine ligand 18",0,0,NA,NA
"335","CCL3",1,7,"C-C motif chemokine ligand 3",0,0,NA,NA
"336","CCND3",3,7,"cyclin D3",122.952472225376,103.617569443091,-0.21000677447588,0.129077549808527
"337","CCNI",4,7,"cyclin I",199.839665997225,264.292524630052,0.24519197384152,0.0494687550853548
"338","CCNJL",1,7,"cyclin J like",8.264210958776,6.00358216351091,-0.36219221783675,0.0202970215035485
"339","CCNT2",6,7,"cyclin T2",6.52563933554707,7.65689951577891,0.159195060393689,0.581294850119813
"340","CCPG1",1,7,"cell cycle progression 1",5.9966367418457,15.064347773793,1.01710662045132,0.0271431109748627
"341","CCR10",1,5,"C-C motif chemokine receptor 10",0.20931101233408,0.573913249396258,0.939629137272035,0.158584374941017
"342","CCR9",3,5,"C-C motif chemokine receptor 9",0,0,NA,NA
"343","CCT8L2",4,7,"chaperonin containing TCP1 subunit 8 like 2",0,0,NA,NA
"344","CD14",1,7,"CD14 molecule",6.84654330396475,0.568186240673272,-2.48360274312802,3.77479209005846e-15
"345","CD164",6,7,"CD164 molecule",98.8010632510873,124.763491576532,0.190621330737527,0.139849591207837
"346","CD1B",3,5,"CD1b molecule",0,0,NA,NA
"347","CD1C",3,5,"CD1c molecule",0,0,NA,NA
"348","CD200",3,7,"CD200 molecule",0,0.0284901985001079,NA,NA
"349","CD200R1",6,5,"CD200 receptor 1",0.0306165359500285,0.163242544825653,NA,NA
"350","CD209",1,7,"CD209 molecule",0.185501751495304,0.134593164011112,-0.370236430375326,0.577844298756932
"351","CD22",4,7,"CD22 molecule",0.0106291487505186,0.00977174462917693,NA,NA
"352","CD244",3,5,"CD244 molecule",0,0,NA,NA
"353","CD247",3,7,"CD247 molecule",0,0.0167009650017801,NA,NA
"354","CD2AP",3,7,"CD2 associated protein",26.9776767787854,44.5071483969737,0.504691923430442,0.045571105961942
"355","CD300LD",3,5,"CD300 molecule like family member d",0,0,NA,NA
"356","CD36",4,7,"CD36 molecule",0.154003422298071,0.27807777670615,0.473609674136001,0.416877349547444
"357","CD3EAP",6,7,"CD3e molecule associated protein",28.0241554652044,25.8652654511318,-0.12412195982273,0.423434251135433
"358","CD3G",3,7,"CD3g molecule",0.279623987172961,0.099857463597849,NA,NA
"359","CD47",3,7,"CD47 molecule",18.0020618179819,22.2025296219761,0.163599006501817,0.248348139299643
"360","CD7",1,7,"CD7 molecule",0.378047218361911,0.119485952215602,NA,NA
"361","CD99L2",3,7,"CD99 molecule like 2",18.0263417408658,29.3968051271919,0.443036349666182,0.000480983835974629
"362","CDC16",3,7,"cell division cycle 16",67.3312624426242,72.4601394926385,0.0312629231611363,0.845396008941369
"363","CDC42EP1",3,7,"CDC42 effector protein 1",88.0602765284213,68.7402640247055,-0.274004963682619,0.195110865844658
"364","CDCA4",3,7,"cell division cycle associated 4",51.6568901333099,33.9263552827887,-0.453654078245263,0.00428651376069094
"365","CDH19",6,7,"cadherin 19",0.00450995260100326,0.0140353637095055,NA,NA
"366","CDH24",1,7,"cadherin 24",6.78646993316089,5.73313088541845,-0.216412995279943,0.219007219788378
"367","CDH7",4,5,"cadherin 7",0.0146061766027345,0.016944021125613,NA,NA
"368","CDK13",6,7,"cyclin dependent kinase 13",13.3801940153517,16.1835204043381,0.154468328806891,0.299703793840133
"369","CDK17",4,7,"cyclin dependent kinase 17",11.1535740197848,12.2003858632303,0.0926057930532812,0.762883815151957
"370","CDK5RAP2",1,5,"CDK5 regulatory subunit associated protein 2",19.8123266431457,20.7627434433348,0.00772469191138769,0.96573256168824
"371","CDK5RAP3",6,7,"CDK5 regulatory subunit associated protein 3",51.7553135559299,46.6782005291178,-0.131622204326022,0.542344800826127
"372","CDKL5",3,7,"cyclin dependent kinase like 5",0.639165759790242,1.91843671987643,1.5622986561525,0.155130621157258
"373","CDKN2AIP",6,7,"CDKN2A interacting protein",14.097544311503,11.4611030835301,-0.24554885519219,0.114598574485487
"374","CDKN2C",4,7,"cyclin dependent kinase inhibitor 2C",30.0093907084167,18.359551493441,-0.521845723791432,0.00239345017470375
"375","CDO1",1,7,"cysteine dioxygenase type 1",1.14387698353111,1.09539400500296,-0.0799126523350369,0.839809342644042
"376","CDR1",6,7,"cerebellar degeneration related protein 1",0,0,NA,NA
"377","CDRT15P1",1,7,"CMT1A duplicated region transcript 15 pseudogene 1",0.636798987293233,0.732022878724526,0.00843841486039652,0.990505546451407
"378","CEACAM1",4,7,"CEA cell adhesion molecule 1",0.920355965213098,2.53731752698528,0.979347197760414,2.31910349915421e-05
"379","CECR3",1,5,"cat eye syndrome chromosome region, candidate 3",0,0,NA,NA
"380","CECR5-AS1",1,7,NA,NA,NA,NA,NA
"381","CELA3B",6,5,"chymotrypsin like elastase 3B",0.0215859490772822,0.0478813317865248,NA,NA
"382","CENPB",1,5,"centromere protein B",89.6828955583997,70.2676813177353,-0.256196792223241,0.34465666484527
"383","CENPC1",6,7,NA,NA,NA,NA,NA
"384","CENPK",4,7,"centromere protein K",19.9996216537861,20.1079493077307,-0.0362990795333773,0.843363261402955
"385","CENPT",6,7,"centromere protein T",23.3789360238147,40.2415670017845,0.505706077573645,0.000196523634414965
"386","CEP19",1,7,"centrosomal protein 19",2.75733336523985,2.90337672610065,0.00899794473319844,0.974764573041087
"387","CEP41",1,7,"centrosomal protein 41",4.83713063193762,5.09398552752271,0.00806375205718352,0.968298052384299
"388","CEP70",6,7,"centrosomal protein 70",12.2339334854673,10.2272109222386,-0.225695410913707,0.173841380419347
"389","CEP89",6,7,"centrosomal protein 89",15.425829517176,17.2256123602279,0.0680129621096821,0.703750600383051
"390","CERCAM",4,7,"cerebral endothelial cell adhesion molecule",2.31255966178024,23.1295050686108,2.29746847886039,9.81629280487899e-21
"391","CES3",4,7,"carboxylesterase 3",0.338392514898104,0.297812353630162,-0.300425976619911,0.593947821913379
"392","CGB1",6,7,"chorionic gonadotropin subunit beta 1",0.0213083651007184,0.101466699538634,NA,NA
"393","CGN",1,7,"cingulin",0.61415024634211,0.559524413796982,-0.114796675957564,0.706706415951981
"394","CGREF1",1,7,"cell growth regulator with EF-hand domain 1",34.2163665794612,31.2576062403284,-0.131862035102603,0.411860321299224
"395","CH25H",3,7,"cholesterol 25-hydroxylase",0,0.0209457819388258,NA,NA
"396","CHAC1",6,7,"ChaC glutathione specific gamma-glutamylcyclotransferase 1",5.21155429303064,5.92231644265003,0.0935734629208597,0.686468272551599
"397","CHCHD3",6,7,"coiled-coil-helix-coiled-coil-helix domain containing 3",101.000815971283,61.487826672179,-0.538446441100807,8.74301624446316e-06
"398","CHD2",6,7,"chromodomain helicase DNA binding protein 2",10.7517443989173,15.4768715794473,0.381790411591186,0.226615128075363
"399","CHD7",6,7,"chromodomain helicase DNA binding protein 7",4.31247453364228,3.47238848229096,-0.225919870784903,0.325404852346017
"400","CHD9",6,7,"chromodomain helicase DNA binding protein 9",10.691045956753,18.4996637950155,0.630282764810141,0.172613358383236
"401","CHKB",3,5,"choline kinase beta",30.2253126702782,33.6281756907458,0.0658344444042755,0.70280868085966
"402","CHMP4B",3,7,"charged multivesicular body protein 4B",103.628842109753,95.8039482360035,-0.114984043898164,0.49939322662158
"403","CHMP6",4,7,"charged multivesicular body protein 6",26.4869850096718,19.9060791799391,-0.30310790818187,0.241870770996417
"404","CHPF2",6,7,"chondroitin polymerizing factor 2",24.4287601404823,60.2911302792269,0.866434461602071,1.26235950737614e-11
"405","CHPT1",1,7,"choline phosphotransferase 1",54.1058782138846,32.6030135165658,-0.549744094885999,2.02291019761449e-05
"406","CHRNA5",1,7,"cholinergic receptor nicotinic alpha 5 subunit",10.7842722028297,7.63800436743592,-0.393492470012585,0.00637959814697899
"407","CHRNA9",4,7,"cholinergic receptor nicotinic alpha 9 subunit",5.75995901379411,7.42425525011056,0.224815372801157,0.325105394227045
"408","CHRNB2",4,5,"cholinergic receptor nicotinic beta 2 subunit",0.0763019526380273,0.0401802424147771,-0.771329389641,0.358689803832239
"409","CHRNB3",1,5,"cholinergic receptor nicotinic beta 3 subunit",0,0,NA,NA
"410","CHST10",3,7,"carbohydrate sulfotransferase 10",8.71475162846399,8.12765185277054,-0.11591868406596,0.505224897873345
"411","CHST11",4,7,"carbohydrate sulfotransferase 11",8.05561388218621,23.2827540049354,1.01881877482674,8.92308025441817e-18
"412","CHST7",4,7,"carbohydrate sulfotransferase 7",1.77797965444788,2.95356449160117,0.452990446099814,0.0618330507757303
"413","CHURC1-FNTB",1,7,"CHURC1-FNTB readthrough",11.0024868718279,5.917493748157,-0.608317075872661,0.0737706905766204
"414","CIB4",3,5,"calcium and integrin binding family member 4",0,0,NA,NA
"415","CIDEC",4,7,"cell death inducing DFFA like effector c",0.335866472601889,0.287618882013396,NA,NA
"416","CISD3",1,7,"CDGSH iron sulfur domain 3",36.2714219297319,21.6854351744854,-0.510418593784234,0.096466291454856
"417","CITED2",6,7,"Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 2",13.7262424258064,6.63149075731313,-0.770821049028863,2.69743604557049e-07
"418","CLCA2",1,5,"chloride channel accessory 2",19.3322996041028,27.295678144226,0.346289479258277,0.179082595042648
"419","CLDN1",1,7,"claudin 1",6.25423279138941,30.3472947769585,1.56208596575784,8.80683990767576e-23
"420","CLDN12",3,7,"claudin 12",13.1252931818285,17.3623399000246,0.244962009195374,0.0880679606806936
"421","CLDN2",4,5,"claudin 2",0.0575477601202832,0.0286722789002586,NA,NA
"422","CLDN7",4,7,"claudin 7",25.2249862066886,14.0024041525665,-0.632248264115458,5.56074954399937e-06
"423","CLDN8",6,5,"claudin 8",0,0,NA,NA
"424","CLEC19A",4,7,"C-type lectin domain containing 19A",0.119512607691649,0.18135757405787,0.652674261456812,0.483754949269052
"425","CLEC1A",3,5,"C-type lectin domain family 1 member A",0,0,NA,NA
"426","CLEC1B",3,5,"C-type lectin domain family 1 member B",0,0,NA,NA
"427","CLEC2B",6,7,"C-type lectin domain family 2 member B",1.87586731739275,1.86252437499252,-0.0342468407936805,0.906422314507138
"428","CLEC4C",6,5,"C-type lectin domain family 4 member C",0,0.0789653403528874,NA,NA
"429","CLEC4F",4,5,"C-type lectin domain family 4 member F",0,0,NA,NA
"430","CLEC4M",3,5,"C-type lectin domain family 4 member M",0.0690226551731683,0.0556069318831884,NA,NA
"431","CLHC1",6,7,"clathrin heavy chain linker domain containing 1",0.847525712253009,1.0867550635221,0.208947681986291,0.373136979476655
"432","CLLU1",6,5,"chronic lymphocytic leukemia up-regulated 1",0,0,NA,NA
"433","CLN3",4,7,"CLN3 lysosomal/endosomal transmembrane protein, battenin",34.4713978790799,28.2963507652369,-0.224771255517366,0.283922566461047
"434","CLPTM1L",3,7,"CLPTM1 like",121.501094253702,96.6448550225279,-0.270261265419251,0.0291876368838514
"435","CLSPN",4,7,"claspin",10.8694874432892,13.1258938866125,0.162090656136049,0.322478762853638
"436","CLSTN3",6,7,"calsyntenin 3",6.90069040969791,8.57971190531248,0.16704335246448,0.301442919785586
