gene	order	color	sort1	group1
chr1;28098693;28100693;uc001bou.4;+;STX12	12304	#4900FFFF	6	6
chr1;28156251;28158251;uc001bov.2;+;PPP1R8	2285	#FFDB00FF	2	2
chr1;28159911;28161911;uc001boy.1;+;SCARNA1	4828	#49FF00FF	3	3
chr1;28198054;28200054;uc001bpc.4;+;THEMIS2	7481	#00FF92FF	4	4
chr1;28240236;28242236;uc001bpe.1;-;RPA2	21	#FF0000FF	1	1
chr1;28260503;28262503;uc001bpg.3;+;SMPDL3B	12305	#4900FFFF	6	6
chr1;28285503;28287503;uc001bph.1;+;XKR8	4829	#49FF00FF	3	3
chr1;28414148;28416148;uc001bpi.2;-;EYA3	2286	#FFDB00FF	2	2
chr1;28502455;28504455;uc001bpl.3;-;PTAFR	12306	#4900FFFF	6	6
chr1;28558542;28560542;uc001bpn.3;-;DNAJC8	12307	#4900FFFF	6	6
chr1;28561601;28563601;uc001bpq.3;+;ATPIF1	2287	#FFDB00FF	2	2
chr1;28584962;28586962;uc001bps.3;+;SESN2	9885	#0092FFFF	5	5
chr1;28763660;28765660;uc001bpy.3;+;PHACTR4	22	#FF0000FF	1	1
chr1;28831454;28833454;uc001bqd.3;+;SNHG3	2288	#FFDB00FF	2	2
chr1;28843744;28845744;uc001bqf.2;+;RCC1	4830	#49FF00FF	3	3
chr1;28878528;28880528;uc001bqi.3;+;TRNAU1AP	23	#FF0000FF	1	1
chr1;28904334;28906334;uc001bqq.1;-;SNORD99	2289	#FFDB00FF	2	2
chr1;28918006;28920006;uc001bqv.3;+;RAB42	12308	#4900FFFF	6	6
chr1;28968604;28970604;uc001bqy.3;-;TAF12	24	#FF0000FF	1	1
chr1;28994239;28996239;uc001bra.3;+;GMEB1	19147	#FF00DBFF	7	7
chr1;29137653;29139653;uc001brf.1;+;OPRD1	12309	#4900FFFF	6	6
chr1;29212602;29214602;uc001brm.2;+;EPB41	4831	#49FF00FF	3	3
chr1;29507637;29509637;uc001bro.3;-;SRSF4	9886	#0092FFFF	5	5
chr1;29556454;29558454;uc001brq.1;-;MECR	19148	#FF00DBFF	7	7
chr1;29562027;29564027;uc001bru.3;+;PTPRU	25	#FF0000FF	1	1
chr1;31195432;31197432;uc001brz.3;-;MATN1	26	#FF0000FF	1	1
chr1;31190618;31192618;uc001bsb.1;+;MATN1-AS1	19149	#FF00DBFF	7	7
chr1;31229683;31231683;uc001bsc.2;-;LAPTM5	4832	#49FF00FF	3	3
chr1;31380480;31382480;uc001bse.2;-;SDC3	12310	#4900FFFF	6	6
chr1;31537564;31539564;uc001bsh.1;-;PUM1	7482	#00FF92FF	4	4
chr1;31440084;31442084;uc001bsl.1;-;SNORD85	12311	#4900FFFF	6	6
chr1;31768644;31770644;uc001bso.3;-;SNRNP40	19150	#FF00DBFF	7	7
chr1;31768841;31770841;uc001bsp.1;+;ZCCHC17	27	#FF0000FF	1	1
chr1;31844923;31846923;uc001bss.1;-;FABP3	4833	#49FF00FF	3	3
chr1;32041085;32043085;uc001bta.3;+;TINAGL1	4834	#49FF00FF	3	3
chr1;32109838;32111838;uc001bth.2;-;PEF1	19151	#FF00DBFF	7	7
chr1;32168768;32170768;uc001btk.1;-;COL16A1	19152	#FF00DBFF	7	7
chr1;32228648;32230648;uc001btn.3;-;BAI2	12312	#4900FFFF	6	6
chr1;32280580;32282580;uc001bts.1;-;SPOCD1	12313	#4900FFFF	6	6
chr1;32478294;32480294;uc001bub.4;+;KHDRBS1	9887	#0092FFFF	5	5
chr1;32572643;32574643;uc001bug.3;+;KPNA6	2290	#FFDB00FF	2	2
chr1;32644344;32646344;uc001bui.3;+;TXLNA	7483	#00FF92FF	4	4
chr1;32665201;32667201;uc001bul.1;+;CCDC28B	2291	#FFDB00FF	2	2
chr1;32670235;32672235;uc001bum.2;+;IQCC	28	#FF0000FF	1	1
chr1;32673694;32675694;uc001bun.2;+;DCDC2B	12314	#4900FFFF	6	6
chr1;32686926;32688926;uc001buq.4;-;TMEM234	12315	#4900FFFF	6	6
chr1;32711817;32713817;uc001buw.3;+;FAM167B	12316	#4900FFFF	6	6
chr1;32738711;32740711;uc001buy.3;+;LCK	9888	#0092FFFF	5	5
chr1;32756707;32758707;uc001bvb.1;+;HDAC1	29	#FF0000FF	1	1
chr1;32800840;32802840;uc001bvd.4;-;MARCKSL1	12317	#4900FFFF	6	6
chr1;32826861;32828861;uc001bvf.3;+;TSSK3	7484	#00FF92FF	4	4
chr1;32929657;32931657;uc001bvl.4;+;ZBTB8B	4835	#49FF00FF	3	3
chr1;33003771;33005771;uc001bvn.3;+;ZBTB8A	30	#FF0000FF	1	1
chr1;33115185;33117185;uc001bvp.3;-;ZBTB8OS	19153	#FF00DBFF	7	7
chr1;33115748;33117748;uc001bvr.3;+;RBBP4	9889	#0092FFFF	5	5
chr1;33167361;33169361;uc001bvt.2;-;SYNC	4836	#49FF00FF	3	3
chr1;33206511;33208511;uc001bvu.1;+;KIAA1522	7485	#00FF92FF	4	4
chr1;33282633;33284633;uc001bvy.1;-;YARS	31	#FF0000FF	1	1
chr1;33282118;33284118;uc001bwc.4;+;S100PBP	2292	#FFDB00FF	2	2
chr1;33337082;33339082;uc001bwg.3;-;FNDC5	4837	#49FF00FF	3	3
chr1;33351097;33353097;uc001bwh.3;+;HPCA	32	#FF0000FF	1	1
chr1;33365953;33367953;uc001bwi.1;-;TMEM54	33	#FF0000FF	1	1
chr1;33501512;33503512;uc001bwp.2;-;AK2	12318	#4900FFFF	6	6
chr1;33545713;33547713;uc001bwr.3;+;ADC	19154	#FF00DBFF	7	7
chr1;33646671;33648671;uc001bxb.3;-;TRIM62	4838	#49FF00FF	3	3
chr1;33721173;33723173;uc001bxc.1;+;ZNF362	7486	#00FF92FF	4	4
chr1;33840194;33842194;uc001bxg.1;-;PHC2	12319	#4900FFFF	6	6
chr1;33937231;33939231;uc001bxj.4;+;ZSCAN20	9890	#0092FFFF	5	5
chr1;34630443;34632443;uc001bxn.1;-;CSMD2	12320	#4900FFFF	6	6
chr1;34325075;34327075;uc001bxp.3;+;HMGB4	4839	#49FF00FF	3	3
chr1;34333556;34335556;uc001bxr.3;+;LOC402779	12321	#4900FFFF	6	6
chr1;34641552;34643552;uc001bxt.3;+;C1orf94	19155	#FF00DBFF	7	7
chr1;35219647;35221647;uc001bxu.4;+;GJB5	9891	#0092FFFF	5	5
chr1;35224341;35226341;uc001bxv.1;+;GJB4	12322	#4900FFFF	6	6
chr1;35246910;35248910;uc001bxy.3;+;GJB3	4840	#49FF00FF	3	3
chr1;35257598;35259598;uc001bya.3;+;GJA4	4841	#49FF00FF	3	3
chr1;35324417;35326417;uc001byb.3;-;SMIM12	7487	#00FF92FF	4	4
chr1;35369984;35371984;uc001byc.3;-;DLGAP3	12323	#4900FFFF	6	6
chr1;35449948;35451948;uc001bye.3;-;ZMYM6NB	9892	#0092FFFF	5	5
chr1;35496569;35498569;uc001byh.3;-;ZMYM6	19156	#FF00DBFF	7	7
chr1;35543971;35545971;uc001bym.3;+;ZMYM1	7488	#00FF92FF	4	4
chr1;35657743;35659743;uc001bys.3;-;SFPQ	19157	#FF00DBFF	7	7
chr1;35733567;35735567;uc001byt.3;+;ZMYM4	12324	#4900FFFF	6	6
chr1;36022037;36024037;uc001byx.3;-;KIAA0319L	2293	#FFDB00FF	2	2
chr1;36022392;36024392;uc001bza.3;+;NCDN	2294	#FFDB00FF	2	2
chr1;36106445;36108445;uc001bzf.2;-;PSMB2	7489	#00FF92FF	4	4
chr1;36183790;36185790;uc001bzh.1;-;C1orf216	2295	#FFDB00FF	2	2
chr1;36234551;36236551;uc001bzi.3;-;CLSPN	9893	#0092FFFF	5	5
chr1;36272827;36274827;uc001bzj.2;+;AGO4	12325	#4900FFFF	6	6
chr1;36347809;36349809;uc001bzl.3;+;AGO1	9894	#0092FFFF	5	5
chr1;36395682;36397682;uc001bzp.3;+;AGO3	34	#FF0000FF	1	1
chr1;36548675;36550675;uc001bzr.3;+;TEKT2	12326	#4900FFFF	6	6
chr1;36553452;36555452;uc001bzt.3;+;ADPRHL2	4842	#49FF00FF	3	3
chr1;36564850;36566850;uc001bzv.2;-;COL8A2	4843	#49FF00FF	3	3
chr1;36620802;36622802;uc001bzz.3;+;MAP7D1	12327	#4900FFFF	6	6
chr1;36689016;36691016;uc001cae.4;+;THRAP3	2296	#FFDB00FF	2	2
chr1;36788755;36790755;uc001caj.1;-;EVA1B	7490	#00FF92FF	4	4
chr1;36850485;36852485;uc001cak.1;-;STK40	12328	#4900FFFF	6	6
chr1;36862493;36864493;uc001cao.1;-;LSM10	35	#FF0000FF	1	1
chr1;36915086;36917086;uc001caq.3;-;OSCP1	12329	#4900FFFF	6	6
chr1;36929040;36931040;uc001cas.2;-;MRPS15	9895	#0092FFFF	5	5
chr1;36947915;36949915;uc001cax.2;-;CSF3R	7491	#00FF92FF	4	4
chr1;37498844;37500844;uc001caz.2;-;GRIK3	12330	#4900FFFF	6	6
chr1;37939118;37941118;uc001cbb.4;+;ZC3H12A	4844	#49FF00FF	3	3
chr1;37979420;37981420;uc001cbe.2;-;MEAF6	12331	#4900FFFF	6	6
chr1;38018945;38020945;uc001cbi.4;-;SNIP1	36	#FF0000FF	1	1
chr1;38021519;38023519;uc001cbj.3;+;DNALI1	37	#FF0000FF	1	1
chr1;38060586;38062586;uc001cbk.3;-;GNL2	12332	#4900FFFF	6	6
chr1;38099595;38101595;uc001cbm.2;-;RSPO1	12333	#4900FFFF	6	6
chr1;38155192;38157192;uc001cbp.3;-;C1orf109	12334	#4900FFFF	6	6
chr1;38157072;38159072;uc001cbs.4;+;CDCA8	38	#FF0000FF	1	1
chr1;38258773;38260773;uc001cby.2;+;MANEAL	12335	#4900FFFF	6	6
chr1;38272865;38274865;uc001cca.1;-;YRDC	12336	#4900FFFF	6	6
chr1;38272472;38274472;uc001ccd.2;+;C1orf122	12337	#4900FFFF	6	6
chr1;38324292;38326292;uc001cce.1;-;MTF1	19158	#FF00DBFF	7	7
chr1;38411729;38413729;uc001ccg.1;-;INPP5B	12338	#4900FFFF	6	6
chr1;38454761;38456761;uc001cci.3;-;SF3A3	7492	#00FF92FF	4	4
chr1;38470187;38472187;uc001cck.3;-;FHL3	7493	#00FF92FF	4	4
chr1;38477383;38479383;uc001ccn.4;+;UTP11L	19159	#FF00DBFF	7	7
chr1;38511450;38513450;uc001ccp.1;-;POU3F1	12339	#4900FFFF	6	6
chr1;39324495;39326495;uc001ccq.3;-;RRAGC	4845	#49FF00FF	3	3
chr1;39406456;39408456;uc001ccu.1;-;RHBDL2	2297	#FFDB00FF	2	2
chr1;39455915;39457915;uc001ccw.3;+;AKIRIN1	12340	#4900FFFF	6	6
chr1;39490966;39492966;uc001ccy.3;+;NDUFS5	7494	#00FF92FF	4	4
chr1;39956317;39958317;uc001cdi.3;+;BMP8A	12341	#4900FFFF	6	6
chr1;40024370;40026370;uc001cdk.3;-;PPIEL	9896	#0092FFFF	5	5
chr1;40041521;40043521;uc001cdl.2;-;PABPC4	4846	#49FF00FF	3	3
chr1;40032182;40034182;uc001cdo.1;-;SNORA55	12342	#4900FFFF	6	6
chr1;40104348;40106348;uc001cdp.3;-;HEYL	12343	#4900FFFF	6	6
chr1;40136710;40138710;uc001cdq.1;-;NT5C1A	12344	#4900FFFF	6	6
chr1;40156089;40158089;uc001cdr.3;-;HPCAL4	19160	#FF00DBFF	7	7
chr1;40203516;40205516;uc001cdw.3;+;PPIE	39	#FF0000FF	1	1
chr1;40253533;40255533;uc001cdz.1;-;BMP8B	12345	#4900FFFF	6	6
chr1;40236020;40238020;uc001ceb.1;-;OXCT2	12346	#4900FFFF	6	6
chr1;40366687;40368687;uc001cer.2;-;MYCL1	12347	#4900FFFF	6	6
chr1;40419783;40421783;uc001cev.3;+;MFSD2A	9897	#0092FFFF	5	5
chr1;40505254;40507254;uc001cey.4;+;CAP1	40	#FF0000FF	1	1
chr1;40562142;40564142;uc001cfb.2;-;PPT1	41	#FF0000FF	1	1
chr1;40626040;40628040;uc001cfc.4;+;RLF	2298	#FFDB00FF	2	2
chr1;40712572;40714572;uc001cfe.2;+;TMCO2	12348	#4900FFFF	6	6
chr1;40722721;40724721;uc001cfg.4;+;ZMPSTE24	4847	#49FF00FF	3	3
chr1;40781981;40783981;uc001cfh.1;-;COL9A2	12349	#4900FFFF	6	6
chr1;40838377;40840377;uc001cfj.3;+;SMAP2	2299	#FFDB00FF	2	2
chr1;40915336;40917336;uc001cfn.2;+;ZFP69B	7495	#00FF92FF	4	4
chr1;40942301;40944301;uc001cfo.3;+;ZFP69	9898	#0092FFFF	5	5
chr1;40973432;40975432;uc001cfp.3;+;EXO5	19161	#FF00DBFF	7	7
chr1;40996232;40998232;uc001cft.2;+;ZNF684	19162	#FF00DBFF	7	7
chr1;41130324;41132324;uc001cfu.1;-;RIMS3	12350	#4900FFFF	6	6
chr1;41219026;41221026;uc001cgf.2;+;MIR30E	12351	#4900FFFF	6	6
chr1;41221955;41223955;uc001cgg.3;+;MIR30C1	9899	#0092FFFF	5	5
chr1;41248683;41250683;uc001cgh.2;+;KCNQ4	12352	#4900FFFF	6	6
chr1;41327018;41329018;uc001cgj.3;-;CITED4	12353	#4900FFFF	6	6
chr1;41444006;41446006;uc001cgk.4;+;CTPS1	4848	#49FF00FF	3	3
chr1;41486427;41488427;uc001cgm.2;-;SLFNL1	9900	#0092FFFF	5	5
chr1;41949344;41951344;uc001cgx.3;-;EDN2	42	#FF0000FF	1	1
chr1;42383496;42385496;uc001cha.4;-;HIVEP3	12354	#4900FFFF	6	6
chr1;42618091;42620091;uc001chc.1;+;GUCA2B	12355	#4900FFFF	6	6
chr1;42629395;42631395;uc001chd.1;-;GUCA2A	4849	#49FF00FF	3	3
chr1;42799903;42801903;uc001chf.3;-;FOXJ3	4850	#49FF00FF	3	3
chr1;42845467;42847467;uc001chi.2;+;RIMKLA	12356	#4900FFFF	6	6
chr1;42920938;42922938;uc001chj.3;-;ZMYND12	4851	#49FF00FF	3	3
chr1;42921172;42923172;uc001chl.3;+;PPCS	9901	#0092FFFF	5	5
chr1;43123047;43125047;uc001chq.3;+;PPIH	2300	#FFDB00FF	2	2
chr1;43147065;43149065;uc001chs.3;+;YBX1	19163	#FF00DBFF	7	7
chr1;43204925;43206925;uc001cht.1;-;CLDN19	12357	#4900FFFF	6	6
chr1;43231755;43233755;uc001chx.4;-;LEPRE1	19164	#FF00DBFF	7	7
chr1;43231915;43233915;uc001cia.4;+;C1orf50	7496	#00FF92FF	4	4
chr1;43282059;43284059;uc001cib.2;-;CCDC23	2301	#FFDB00FF	2	2
chr1;43290248;43292248;uc001cie.1;+;ERMAP	2302	#FFDB00FF	2	2
chr1;43423847;43425847;uc001cik.2;-;SLC2A1	7497	#00FF92FF	4	4
chr1;43423719;43425719;uc001cil.3;+;SLC2A1-AS1	4852	#49FF00FF	3	3
chr1;43750250;43752250;uc001cit.4;-;C1orf210	12358	#4900FFFF	6	6
chr1;43765565;43767565;uc001ciu.3;+;TIE1	12359	#4900FFFF	6	6
chr1;43802474;43804474;uc001ciw.3;+;MPL	12360	#4900FFFF	6	6
chr1;43823625;43825625;uc001cix.3;+;CDC20	2303	#FFDB00FF	2	2
chr1;43854483;43856483;uc001cje.2;-;MED8	7498	#00FF92FF	4	4
chr1;43854555;43856555;uc001cjk.3;+;SZT2	9902	#0092FFFF	5	5
chr1;43918660;43920660;uc001cjo.3;-;HYI	4853	#49FF00FF	3	3
chr1;43995546;43997546;uc001cjr.3;+;PTPRF	4854	#49FF00FF	3	3
chr1;44114796;44116796;uc001cjx.3;+;KDM4A	43	#FF0000FF	1	1
chr1;44172203;44174203;uc001cjz.4;+;ST3GAL3	19165	#FF00DBFF	7	7
chr1;44397991;44399991;uc001ckt.3;+;ARTN	44	#FF0000FF	1	1
chr1;44411477;44413477;uc001ckx.3;+;IPO13	45	#FF0000FF	1	1
chr1;44434652;44436652;uc001ckz.3;+;DPH2	4855	#49FF00FF	3	3
chr1;44439601;44441601;uc001cld.3;+;ATP6V0B	2304	#FFDB00FF	2	2
chr1;44456279;44458279;uc001clj.3;+;CCDC24	7499	#00FF92FF	4	4
chr1;44583521;44585521;uc001clp.3;+;KLF17	19166	#FF00DBFF	7	7
chr1;44678124;44680124;uc001clq.1;+;DMAP1	7500	#00FF92FF	4	4
chr1;44819939;44821939;uc001clt.3;-;ERI3	9903	#0092FFFF	5	5
chr1;44869959;44871959;uc001clv.1;+;RNF220	7501	#00FF92FF	4	4
chr1;45139099;45141099;uc001cmc.3;-;TMEM53	19167	#FF00DBFF	7	7
chr1;45139393;45141393;uc001cmf.2;+;C1orf228	19168	#FF00DBFF	7	7
chr1;45204489;45206489;uc001cmg.4;+;KIF2C	9904	#0092FFFF	5	5
chr1;45240245;45242245;uc001cmi.3;+;RPS8	9905	#0092FFFF	5	5
chr1;45240536;45242536;uc001cmj.1;+;SNORD55	4856	#49FF00FF	3	3
chr1;45241163;45243163;uc001cmk.1;+;SNORD46	2305	#FFDB00FF	2	2
chr1;45243061;45245061;uc001cml.3;+;SNORD38B	4857	#49FF00FF	3	3
chr1;45252426;45254426;uc001cmm.3;-;BEST4	4858	#49FF00FF	3	3
chr1;45265035;45267035;uc001cmn.3;+;PLK3	4859	#49FF00FF	3	3
chr1;45271957;45273957;uc001cmp.3;-;TCTEX1D4	9906	#0092FFFF	5	5
chr1;45451394;45453394;uc001cmt.3;-;EIF2B3	4860	#49FF00FF	3	3
chr1;45476804;45478804;uc001cna.2;+;UROD	2306	#FFDB00FF	2	2
chr1;45671250;45673250;uc001cnd.2;-;ZSWIM5	12361	#4900FFFF	6	6
chr1;45791544;45793544;uc001cne.3;+;HPDL	9907	#0092FFFF	5	5
chr1;45955840;45957840;uc001cns.1;-;TESK2	46	#FF0000FF	1	1
chr1;45964751;45966751;uc001cnw.3;-;CCDC163P	2307	#FFDB00FF	2	2
chr1;46015454;46017454;uc001coe.3;+;AKR1A1	47	#FF0000FF	1	1
chr1;46048659;46050659;uc001coi.2;+;NASP	48	#FF0000FF	1	1
chr1;46151302;46153302;uc001coq.3;-;GPBP1L1	4861	#49FF00FF	3	3
chr1;46152846;46154846;uc001cor.1;+;TMEM69	2308	#FFDB00FF	2	2
chr1;46215485;46217485;uc001cou.3;-;IPP	4862	#49FF00FF	3	3
chr1;46268284;46270284;uc001cov.3;+;MAST2	12362	#4900FFFF	6	6
chr1;46597380;46599380;uc001cpb.4;-;PIK3R3	2309	#FFDB00FF	2	2
chr1;46639748;46641748;uc001cpd.3;+;TSPAN1	12363	#4900FFFF	6	6
chr1;46684977;46686977;uc001cpg.3;-;POMGNT1	49	#FF0000FF	1	1
chr1;46768038;46770038;uc001cpn.3;-;LRRC41	19169	#FF00DBFF	7	7
chr1;46768379;46770379;uc001cpp.3;+;UQCRH	19170	#FF00DBFF	7	7
chr1;46804848;46806848;uc001cpr.2;+;NSUN4	19171	#FF00DBFF	7	7
chr1;46858938;46860938;uc001cpu.2;+;FAAH	4863	#49FF00FF	3	3
chr1;46971667;46973667;uc001cpx.3;+;DMBX1	9908	#0092FFFF	5	5
chr1;47068966;47070966;uc001cqb.4;-;MKNK1	50	#FF0000FF	1	1
chr1;47079805;47081805;uc001cqe.4;-;MOB3C	12364	#4900FFFF	6	6
chr1;47136496;47138496;uc001cqj.3;+;TEX38	12365	#4900FFFF	6	6
chr1;47183736;47185736;uc001cqk.4;-;EFCAB14	19172	#FF00DBFF	7	7
chr1;47263669;47265669;uc001cqn.4;+;CYP4B1	12366	#4900FFFF	6	6
chr1;47406156;47408156;uc001cqp.4;-;CYP4A11	9909	#0092FFFF	5	5
chr1;47488239;47490239;uc001cqt.3;+;CYP4X1	12367	#4900FFFF	6	6
chr1;47532159;47534159;uc001cqu.1;+;CYP4Z1	9910	#0092FFFF	5	5
chr1;47602106;47604106;uc001cqv.1;+;CYP4A22	9911	#0092FFFF	5	5
chr1;47654771;47656771;uc001cqw.3;-;PDZK1IP1	19173	#FF00DBFF	7	7
chr1;47694443;47696443;uc001cqx.2;-;TAL1	9912	#0092FFFF	5	5
chr1;47778819;47780819;uc001crd.1;-;STIL	9913	#0092FFFF	5	5
chr1;47798468;47800468;uc001cri.3;+;CMPK1	19174	#FF00DBFF	7	7
chr1;47880743;47882743;uc001crk.3;+;FOXE3	12368	#4900FFFF	6	6
chr1;47899313;47901313;uc001crl.3;-;FOXD2-AS1	4864	#49FF00FF	3	3
chr1;47900688;47902688;uc001crm.3;+;FOXD2	19175	#FF00DBFF	7	7
chr1;48687356;48689356;uc001crn.2;+;SLC5A9	12369	#4900FFFF	6	6
chr1;48936876;48938876;uc001crr.2;-;SPATA6	51	#FF0000FF	1	1
chr1;50488626;50490626;uc001cru.2;-;AGBL4	7502	#00FF92FF	4	4
chr1;49241547;49243547;uc001crx.4;-;BEND5	12370	#4900FFFF	6	6
chr1;50573593;50575593;uc001csb.2;+;ELAVL4	12371	#4900FFFF	6	6
chr1;51424936;51426936;uc001cse.1;-;FAF1	12372	#4900FFFF	6	6
chr1;51434641;51436641;uc001csg.3;+;CDKN2C	9914	#0092FFFF	5	5
chr1;51566905;51568905;uc001csh.3;+;C1orf185	12373	#4900FFFF	6	6
chr1;51700944;51702944;uc001csi.4;+;RNF11	19176	#FF00DBFF	7	7
chr1;52081545;52083545;uc001csu.3;+;OSBPL9	7503	#00FF92FF	4	4
chr1;52343609;52345609;uc001ctc.4;-;NRD1	52	#FF0000FF	1	1
chr1;52455436;52457436;uc001cth.3;-;RAB3B	12374	#4900FFFF	6	6
chr1;52520843;52522843;uc001cti.4;-;TXNDC12	4865	#49FF00FF	3	3
chr1;52498472;52500472;uc001ctj.1;-;KTI12	53	#FF0000FF	1	1
chr1;52520856;52522856;uc001ctk.3;+;BTF3L4	2310	#FFDB00FF	2	2
chr1;52606765;52608765;uc001cto.4;+;ZFYVE9	19177	#FF00DBFF	7	7
chr1;52830877;52832877;uc001ctq.2;-;CC2D1B	4866	#49FF00FF	3	3
chr1;52869143;52871143;uc001ctu.3;-;ORC1	2311	#FFDB00FF	2	2
chr1;52869218;52871218;uc001ctv.4;+;PRPF38A	4867	#49FF00FF	3	3
chr1;53017762;53019762;uc001cty.2;-;ZCCHC11	54	#FF0000FF	1	1
chr1;53067042;53069042;uc001cue.3;+;GPX7	12375	#4900FFFF	6	6
chr1;53098065;53100065;uc001cuf.3;+;FAM159A	7504	#00FF92FF	4	4
chr1;53163038;53165038;uc001cui.2;-;SELRC1	55	#FF0000FF	1	1
chr1;53191130;53193130;uc001cuj.3;+;ZYG11B	7505	#00FF92FF	4	4
chr1;53307182;53309182;uc001cuk.2;+;ZYG11A	12376	#4900FFFF	6	6
chr1;53386591;53388591;uc001cup.4;-;ECHDC2	9915	#0092FFFF	5	5
chr1;53391900;53393900;uc001cur.2;+;SCP2	2312	#FFDB00FF	2	2
chr1;53607289;53609289;uc001cuy.3;-;SLC1A7	12377	#4900FFFF	6	6
chr1;53661100;53663100;uc001cvb.4;+;CPT2	56	#FF0000FF	1	1
chr1;53685289;53687289;uc001cvd.3;-;C1orf123	57	#FF0000FF	1	1
chr1;53703282;53705282;uc001cvf.2;-;MAGOH	19178	#FF00DBFF	7	7
chr1;53703281;53705281;uc001cvg.3;+;LOC100507564	4868	#49FF00FF	3	3
chr1;53792821;53794821;uc001cvi.2;-;LRP8	4869	#49FF00FF	3	3
chr1;53924071;53926071;uc001cvq.1;+;DMRTB1	19179	#FF00DBFF	7	7
chr1;54198877;54200877;uc001cvr.1;-;GLIS1	58	#FF0000FF	1	1
chr1;54303225;54305225;uc001cvs.3;-;NDC1	19180	#FF00DBFF	7	7
chr1;54354487;54356487;uc001cvu.3;-;YIPF1	19181	#FF00DBFF	7	7
chr1;54358860;54360860;uc001cwb.3;+;DIO1	2313	#FFDB00FF	2	2
chr1;54410288;54412288;uc001cwh.3;-;HSPB11	2314	#FFDB00FF	2	2
chr1;54410998;54412998;uc001cwj.2;+;LRRC42	12378	#4900FFFF	6	6
chr1;54482859;54484859;uc001cwm.2;-;LDLRAD1	9916	#0092FFFF	5	5
chr1;54518111;54520111;uc001cwp.3;-;TMEM59	4870	#49FF00FF	3	3
chr1;54518273;54520273;uc001cwt.1;+;TCEANC2	2315	#FFDB00FF	2	2
chr1;54617679;54619679;uc001cwv.2;-;CDCP2	19182	#FF00DBFF	7	7
chr1;54664839;54666839;uc001cxa.4;+;MRPL37	2316	#FFDB00FF	2	2
chr1;54871068;54873068;uc001cxe.4;-;SSBP3	12379	#4900FFFF	6	6
chr1;55012806;55014806;uc001cxl.2;+;ACOT11	2317	#FFDB00FF	2	2
chr1;55088200;55090200;uc001cxn.3;-;FAM151A	12380	#4900FFFF	6	6
chr1;55180494;55182494;uc001cxx.4;+;TTC4	59	#FF0000FF	1	1
chr1;55229226;55231226;uc001cxy.3;-;PARS2	2318	#FFDB00FF	2	2
chr1;55270735;55272735;uc001cyb.4;+;C1orf177	12381	#4900FFFF	6	6
chr1;55351921;55353921;uc001cyc.1;-;DHCR24	19183	#FF00DBFF	7	7
chr1;55445464;55447464;uc001cyd.3;+;TMEM61	60	#FF0000FF	1	1
chr1;55463616;55465616;uc001cye.3;+;BSND	12382	#4900FFFF	6	6
chr1;55504148;55506148;uc001cyf.2;+;PCSK9	9917	#0092FFFF	5	5
chr1;57044257;57046257;uc001cyj.2;-;PPAP2B	9918	#0092FFFF	5	5
chr1;57109989;57111989;uc001cyk.4;+;PRKAA2	7506	#00FF92FF	4	4
chr1;57284369;57286369;uc001cym.4;-;C1orf168	61	#FF0000FF	1	1
chr1;57319442;57321442;uc001cyo.2;+;C8A	12383	#4900FFFF	6	6
chr1;57430688;57432688;uc001cyp.3;-;C8B	12384	#4900FFFF	6	6
chr1;58715211;58717211;uc001cys.1;-;DAB1	12385	#4900FFFF	6	6
chr1;59011446;59013446;uc001cyy.3;-;OMA1	12386	#4900FFFF	6	6
chr1;59042166;59044166;uc001cyz.4;-;TACSTD2	2319	#FFDB00FF	2	2
chr1;59248785;59250785;uc001cze.3;-;JUN	7507	#00FF92FF	4	4
chr1;60279532;60281532;uc001czo.3;+;HOOK1	2320	#FFDB00FF	2	2
chr1;60391423;60393423;uc001czq.3;-;CYP2J2	2321	#FFDB00FF	2	2
chr1;60538442;60540442;uc001czs.2;-;C1orf87	62	#FF0000FF	1	1
chr1;62190095;62192095;uc001czz.1;-;TM2D1	7508	#00FF92FF	4	4
chr1;62207148;62209148;uc001dab.3;+;INADL	19184	#FF00DBFF	7	7
chr1;62659473;62661473;uc001dae.4;+;L1TD1	19185	#FF00DBFF	7	7
chr1;62784083;62786083;uc001dah.4;-;KANK4	12387	#4900FFFF	6	6
chr1;62900974;62902974;uc001dak.2;+;USP1	19186	#FF00DBFF	7	7
chr1;63153039;63155039;uc001daq.4;-;DOCK7	12388	#4900FFFF	6	6
chr1;63062157;63064157;uc001das.2;+;ANGPTL3	12389	#4900FFFF	6	6
chr1;63248776;63250776;uc001dau.3;+;ATG4C	4871	#49FF00FF	3	3
chr1;63781901;63783901;uc001daw.2;-;LINC00466	12390	#4900FFFF	6	6
chr1;63787729;63789729;uc001dax.2;+;FOXD3	12391	#4900FFFF	6	6
chr1;63987944;63989944;uc001dbb.2;-;ITGB3BP	9919	#0092FFFF	5	5
chr1;63988012;63990012;uc001dbf.3;+;EFCAB7	9920	#0092FFFF	5	5
chr1;64013650;64015650;uc001dbg.1;+;DLEU2L	12392	#4900FFFF	6	6
chr1;64238689;64240689;uc001dbj.3;+;ROR1	12393	#4900FFFF	6	6
chr1;64668489;64670489;uc001dbn.1;+;UBE2U	19187	#FF00DBFF	7	7
chr1;64935475;64937475;uc001dbo.1;+;CACHD1	12394	#4900FFFF	6	6
